name,description,price,stock,categoryId,locationId
Product_699,Description_699,14,00,77,2,2
Product_700,Description_700,427,00,43,2,1
Product_701,Description_701,80,00,65,3,2
Product_702,Description_702,287,00,40,2,2
Product_703,Description_703,403,00,22,1,2
Product_704,Description_704,232,00,13,1,1
Product_705,Description_705,489,00,22,1,1
Product_706,Description_706,183,00,77,3,1
Product_707,Description_707,432,00,81,1,1
Product_708,Description_708,496,00,28,1,2
Product_709,Description_709,364,00,26,4,1
Product_710,Description_710,302,00,39,3,2
Product_711,Description_711,246,00,78,3,2
Product_712,Description_712,85,00,27,3,2
Product_713,Description_713,417,00,68,3,1
Product_714,Description_714,128,00,23,4,1
Product_715,Description_715,224,00,75,1,2
Product_716,Description_716,153,00,61,3,1
Product_717,Description_717,122,00,26,4,2
Product_718,Description_718,287,00,16,2,1
Product_719,Description_719,120,00,73,3,1
Product_720,Description_720,489,00,85,1,1
Product_721,Description_721,433,00,93,4,1
Product_722,Description_722,52,00,46,4,1
Product_723,Description_723,244,00,4,1,1
Product_724,Description_724,276,00,87,3,2
Product_725,Description_725,33,00,28,1,1
Product_726,Description_726,18,00,96,3,2
Product_727,Description_727,449,00,42,2,2
Product_728,Description_728,425,00,58,1,1
Product_729,Description_729,346,00,21,1,1
Product_730,Description_730,120,00,66,3,1
Product_731,Description_731,319,00,93,3,1
Product_732,Description_732,437,00,66,3,1
Product_733,Description_733,362,00,23,3,2
Product_734,Description_734,46,00,1,1,1
Product_735,Description_735,14,00,92,1,1
Product_736,Description_736,114,00,10,2,1
Product_737,Description_737,462,00,34,1,2
Product_738,Description_738,148,00,85,4,1
Product_739,Description_739,179,00,86,3,1
Product_740,Description_740,397,00,97,4,2
Product_741,Description_741,499,00,28,1,1
Product_742,Description_742,171,00,44,1,1
Product_743,Description_743,391,00,68,3,2
Product_744,Description_744,134,00,24,1,1
Product_745,Description_745,128,00,89,4,1
Product_746,Description_746,119,00,55,3,2
Product_747,Description_747,491,00,10,3,2
Product_748,Description_748,468,00,38,1,1
Product_749,Description_749,407,00,4,4,2
Product_750,Description_750,119,00,13,2,2
Product_751,Description_751,461,00,82,2,2
Product_752,Description_752,136,00,42,2,1
Product_753,Description_753,41,00,66,3,2
Product_754,Description_754,352,00,87,2,2
Product_755,Description_755,304,00,58,3,2
Product_756,Description_756,206,00,16,3,1
Product_757,Description_757,412,00,63,4,2
Product_758,Description_758,179,00,93,1,2
Product_759,Description_759,149,00,30,3,1
Product_760,Description_760,368,00,48,1,2
Product_761,Description_761,133,00,34,1,1
Product_762,Description_762,40,00,13,3,2
Product_763,Description_763,490,00,38,2,1
Product_764,Description_764,275,00,8,3,1
Product_765,Description_765,242,00,15,2,2
Product_766,Description_766,96,00,51,2,1
Product_767,Description_767,276,00,83,4,1
Product_768,Description_768,141,00,1,2,2
Product_769,Description_769,107,00,66,3,1
Product_770,Description_770,273,00,80,3,2
Product_771,Description_771,423,00,73,2,1
Product_772,Description_772,47,00,20,3,2
Product_773,Description_773,243,00,13,3,2
Product_774,Description_774,353,00,89,1,1
Product_775,Description_775,284,00,8,1,2
Product_776,Description_776,131,00,50,3,2
Product_777,Description_777,260,00,65,1,1
Product_778,Description_778,79,00,47,4,1
Product_779,Description_779,422,00,14,1,2
Product_780,Description_780,287,00,63,3,2
Product_781,Description_781,230,00,75,3,2
Product_782,Description_782,266,00,17,1,1
Product_783,Description_783,167,00,81,2,2
Product_784,Description_784,495,00,91,3,1
Product_785,Description_785,274,00,49,3,1
Product_786,Description_786,445,00,23,1,1
Product_787,Description_787,258,00,84,2,1
Product_788,Description_788,450,00,81,1,2
Product_789,Description_789,249,00,47,3,2
Product_790,Description_790,465,00,47,2,2
Product_791,Description_791,219,00,61,2,2
Product_792,Description_792,415,00,38,3,2
Product_793,Description_793,454,00,3,3,2
Product_794,Description_794,229,00,28,2,2
Product_795,Description_795,211,00,93,3,1
Product_796,Description_796,285,00,68,1,2
Product_797,Description_797,448,00,26,2,1
Product_798,Description_798,150,00,8,4,2
Product_799,Description_799,382,00,10,3,1
Product_800,Description_800,30,00,1,1,1
Product_801,Description_801,265,00,78,4,1
Product_802,Description_802,285,00,11,4,2
Product_803,Description_803,28,00,32,1,1
Product_804,Description_804,305,00,10,1,2
Product_805,Description_805,464,00,71,4,2
Product_806,Description_806,263,00,22,4,2
Product_807,Description_807,334,00,87,2,2
Product_808,Description_808,117,00,19,4,2
Product_809,Description_809,93,00,20,4,1
Product_810,Description_810,116,00,43,4,2
Product_811,Description_811,276,00,97,1,2
Product_812,Description_812,317,00,48,3,2
Product_813,Description_813,345,00,43,3,2
Product_814,Description_814,133,00,43,4,1
Product_815,Description_815,473,00,13,1,2
Product_816,Description_816,40,00,95,3,2
Product_817,Description_817,13,00,88,3,2
Product_818,Description_818,499,00,43,2,1
Product_819,Description_819,149,00,75,4,2
Product_820,Description_820,471,00,55,1,1
Product_821,Description_821,67,00,93,3,1
Product_822,Description_822,216,00,41,1,2
Product_823,Description_823,287,00,12,4,2
Product_824,Description_824,277,00,42,1,2
Product_825,Description_825,126,00,50,3,1
Product_826,Description_826,224,00,41,3,2
Product_827,Description_827,283,00,25,1,1
Product_828,Description_828,51,00,90,4,1
Product_829,Description_829,461,00,53,4,1
Product_830,Description_830,385,00,83,1,2
Product_831,Description_831,393,00,22,2,1
Product_832,Description_832,472,00,44,3,1
Product_833,Description_833,408,00,79,4,1
Product_834,Description_834,455,00,97,3,1
Product_835,Description_835,438,00,93,3,1
Product_836,Description_836,36,00,63,2,1
Product_837,Description_837,197,00,27,2,2
Product_838,Description_838,370,00,58,1,2
Product_839,Description_839,173,00,9,1,2
Product_840,Description_840,225,00,69,2,2
Product_841,Description_841,141,00,73,1,1
Product_842,Description_842,314,00,88,3,1
Product_843,Description_843,471,00,68,3,1
Product_844,Description_844,342,00,95,4,1
Product_845,Description_845,297,00,33,1,1
Product_846,Description_846,415,00,86,2,2
Product_847,Description_847,215,00,68,2,2
Product_848,Description_848,302,00,66,1,1
Product_849,Description_849,297,00,44,1,1
Product_850,Description_850,49,00,97,3,2
Product_851,Description_851,392,00,92,3,1
Product_852,Description_852,286,00,79,4,2
Product_853,Description_853,299,00,17,3,2
Product_854,Description_854,275,00,44,2,2
Product_855,Description_855,36,00,4,2,1
Product_856,Description_856,85,00,59,4,1
Product_857,Description_857,476,00,8,1,1
Product_858,Description_858,204,00,57,2,1
Product_859,Description_859,446,00,79,1,2
Product_860,Description_860,369,00,51,4,2
Product_861,Description_861,24,00,51,1,1
Product_862,Description_862,458,00,49,2,1
Product_863,Description_863,491,00,54,2,2
Product_864,Description_864,88,00,2,4,2
Product_865,Description_865,388,00,61,3,1
Product_866,Description_866,440,00,42,1,2
Product_867,Description_867,123,00,2,2,2
Product_868,Description_868,391,00,98,1,2
Product_869,Description_869,419,00,57,1,1
Product_870,Description_870,353,00,45,1,1
Product_871,Description_871,71,00,51,1,2
Product_872,Description_872,101,00,27,3,1
Product_873,Description_873,410,00,98,3,2
Product_874,Description_874,225,00,27,2,2
Product_875,Description_875,265,00,14,4,1
Product_876,Description_876,19,00,67,4,2
Product_877,Description_877,232,00,39,2,2
Product_878,Description_878,236,00,47,3,2
Product_879,Description_879,297,00,47,3,2
Product_880,Description_880,285,00,84,4,2
Product_881,Description_881,363,00,23,3,2
Product_882,Description_882,156,00,40,1,2
Product_883,Description_883,389,00,41,4,2
Product_884,Description_884,42,00,92,2,1
Product_885,Description_885,227,00,56,1,1
Product_886,Description_886,460,00,64,3,1
Product_887,Description_887,381,00,17,1,2
Product_888,Description_888,205,00,9,1,1
Product_889,Description_889,65,00,55,4,1
Product_890,Description_890,209,00,39,4,1
Product_891,Description_891,323,00,35,3,1
Product_892,Description_892,400,00,51,4,1
Product_893,Description_893,297,00,71,4,1
Product_894,Description_894,420,00,92,2,1
Product_895,Description_895,61,00,1,3,2
Product_896,Description_896,361,00,42,2,1
Product_897,Description_897,201,00,71,3,2
Product_898,Description_898,380,00,45,3,2
Product_899,Description_899,467,00,48,1,1
Product_900,Description_900,207,00,56,4,1
Product_901,Description_901,463,00,10,2,2
Product_902,Description_902,343,00,72,2,1
Product_903,Description_903,225,00,38,2,1
Product_904,Description_904,272,00,61,3,2
Product_905,Description_905,212,00,46,4,2
Product_906,Description_906,214,00,75,3,2
Product_907,Description_907,115,00,86,2,2
Product_908,Description_908,324,00,74,3,2
Product_909,Description_909,499,00,13,1,1
Product_910,Description_910,16,00,44,4,1
Product_911,Description_911,24,00,8,4,1
Product_912,Description_912,175,00,18,3,2
Product_913,Description_913,64,00,71,3,1
Product_914,Description_914,438,00,98,1,1
Product_915,Description_915,73,00,94,1,1
Product_916,Description_916,316,00,11,3,2
Product_917,Description_917,248,00,93,4,2
Product_918,Description_918,197,00,68,3,1
Product_919,Description_919,66,00,2,4,1
Product_920,Description_920,373,00,27,1,1
Product_921,Description_921,73,00,28,2,2
Product_922,Description_922,321,00,3,1,1
Product_923,Description_923,399,00,48,2,1
Product_924,Description_924,133,00,93,1,2
Product_925,Description_925,70,00,54,1,2
Product_926,Description_926,466,00,9,3,2
Product_927,Description_927,483,00,22,2,2
Product_928,Description_928,346,00,8,2,2
Product_929,Description_929,480,00,50,4,2
Product_930,Description_930,42,00,47,3,1
Product_931,Description_931,146,00,32,1,1
Product_932,Description_932,229,00,49,3,1
Product_933,Description_933,361,00,49,1,1
Product_934,Description_934,489,00,38,1,1
Product_935,Description_935,383,00,77,2,1
Product_936,Description_936,378,00,26,3,2
Product_937,Description_937,385,00,54,1,2
Product_938,Description_938,279,00,35,2,2
Product_939,Description_939,220,00,65,1,1
Product_940,Description_940,145,00,93,2,2
Product_941,Description_941,172,00,36,2,2
Product_942,Description_942,74,00,88,4,1
Product_943,Description_943,174,00,92,1,1
Product_944,Description_944,448,00,17,4,2
Product_945,Description_945,246,00,90,3,2
Product_946,Description_946,301,00,14,4,1
Product_947,Description_947,440,00,83,3,2
Product_948,Description_948,376,00,32,2,1
Product_949,Description_949,433,00,13,1,2
Product_950,Description_950,362,00,90,1,1
Product_951,Description_951,257,00,35,2,1
Product_952,Description_952,303,00,29,3,1
Product_953,Description_953,447,00,97,3,2
Product_954,Description_954,118,00,91,4,2
Product_955,Description_955,46,00,15,3,2
Product_956,Description_956,336,00,81,1,1
Product_957,Description_957,117,00,37,3,1
Product_958,Description_958,67,00,23,4,1
Product_959,Description_959,198,00,82,4,2
Product_960,Description_960,327,00,38,3,1
Product_961,Description_961,442,00,45,3,1
Product_962,Description_962,234,00,61,1,2
Product_963,Description_963,167,00,88,2,2
Product_964,Description_964,468,00,73,3,2
Product_965,Description_965,192,00,21,4,2
Product_966,Description_966,296,00,48,4,2
Product_967,Description_967,377,00,94,3,2
Product_968,Description_968,174,00,30,3,2
Product_969,Description_969,410,00,76,3,1
Product_970,Description_970,493,00,87,1,1
Product_971,Description_971,349,00,17,2,1
Product_972,Description_972,65,00,17,4,1
Product_973,Description_973,234,00,38,3,2
Product_974,Description_974,382,00,19,1,1
Product_975,Description_975,353,00,47,1,2
Product_976,Description_976,319,00,10,4,2
Product_977,Description_977,465,00,73,2,1
Product_978,Description_978,258,00,80,1,2
Product_979,Description_979,294,00,31,2,1
Product_980,Description_980,355,00,22,4,1
Product_981,Description_981,456,00,38,4,2
Product_982,Description_982,60,00,97,1,2
Product_983,Description_983,385,00,27,2,1
Product_984,Description_984,109,00,68,2,1
Product_985,Description_985,230,00,78,1,2
Product_986,Description_986,430,00,54,2,2
Product_987,Description_987,349,00,38,3,1
Product_988,Description_988,349,00,10,2,1
Product_989,Description_989,304,00,27,4,2
Product_990,Description_990,104,00,8,2,2
Product_991,Description_991,227,00,95,4,2
Product_992,Description_992,27,00,14,2,1
Product_993,Description_993,134,00,40,1,2
Product_994,Description_994,240,00,5,4,1
Product_995,Description_995,193,00,33,3,2
Product_996,Description_996,260,00,41,4,2
Product_997,Description_997,213,00,69,3,2
Product_998,Description_998,106,00,6,4,1
Product_999,Description_999,132,00,43,2,2
Product_1000,Description_1000,186,00,75,3,2
Product_1001,Description_1001,253,00,69,1,1
Product_1002,Description_1002,382,00,6,3,2
Product_1003,Description_1003,308,00,87,4,2
Product_1004,Description_1004,312,00,89,4,2
Product_1005,Description_1005,178,00,42,3,1
Product_1006,Description_1006,471,00,93,3,1
Product_1007,Description_1007,189,00,38,2,1
Product_1008,Description_1008,277,00,94,3,2
Product_1009,Description_1009,180,00,27,3,1
Product_1010,Description_1010,145,00,85,2,2
Product_1011,Description_1011,99,00,77,1,1
Product_1012,Description_1012,225,00,20,2,2
Product_1013,Description_1013,217,00,72,3,1
Product_1014,Description_1014,228,00,18,4,2
Product_1015,Description_1015,454,00,65,4,1
Product_1016,Description_1016,378,00,2,4,1
Product_1017,Description_1017,26,00,81,2,2
Product_1018,Description_1018,189,00,1,3,2
Product_1019,Description_1019,397,00,19,4,2
Product_1020,Description_1020,240,00,27,1,1
Product_1021,Description_1021,373,00,32,2,1
Product_1022,Description_1022,156,00,94,3,1
Product_1023,Description_1023,348,00,13,2,1
Product_1024,Description_1024,357,00,66,2,1
Product_1025,Description_1025,472,00,69,3,2
Product_1026,Description_1026,21,00,45,4,1
Product_1027,Description_1027,282,00,51,3,1
Product_1028,Description_1028,150,00,84,1,2
Product_1029,Description_1029,476,00,33,3,2
Product_1030,Description_1030,107,00,35,3,2
Product_1031,Description_1031,222,00,5,4,2
Product_1032,Description_1032,310,00,14,1,1
Product_1033,Description_1033,146,00,24,3,2
Product_1034,Description_1034,279,00,40,4,2
Product_1035,Description_1035,196,00,76,3,1
Product_1036,Description_1036,180,00,49,1,1
Product_1037,Description_1037,448,00,32,2,1
Product_1038,Description_1038,301,00,42,3,2
Product_1039,Description_1039,246,00,92,4,1
Product_1040,Description_1040,340,00,95,4,2
Product_1041,Description_1041,31,00,20,4,1
Product_1042,Description_1042,493,00,67,3,2
Product_1043,Description_1043,215,00,6,4,1
Product_1044,Description_1044,79,00,53,2,1
Product_1045,Description_1045,158,00,28,3,1
Product_1046,Description_1046,251,00,23,2,2
Product_1047,Description_1047,308,00,59,4,2
Product_1048,Description_1048,25,00,53,1,1
Product_1049,Description_1049,496,00,3,1,1
Product_1050,Description_1050,68,00,81,3,2
Product_1051,Description_1051,322,00,64,2,2
Product_1052,Description_1052,391,00,6,1,2
Product_1053,Description_1053,312,00,24,1,2
Product_1054,Description_1054,415,00,22,2,2
Product_1055,Description_1055,465,00,20,2,1
Product_1056,Description_1056,426,00,76,4,2
Product_1057,Description_1057,75,00,46,4,2
Product_1058,Description_1058,21,00,99,3,1
Product_1059,Description_1059,243,00,54,2,2
Product_1060,Description_1060,481,00,78,4,1
Product_1061,Description_1061,92,00,96,4,2
Product_1062,Description_1062,388,00,77,1,1
Product_1063,Description_1063,150,00,97,2,1
Product_1064,Description_1064,483,00,92,2,1
Product_1065,Description_1065,91,00,3,2,2
Product_1066,Description_1066,226,00,25,3,2
Product_1067,Description_1067,18,00,46,4,1
Product_1068,Description_1068,56,00,95,4,2
Product_1069,Description_1069,169,00,35,3,1
Product_1070,Description_1070,173,00,84,4,2
Product_1071,Description_1071,179,00,58,1,2
Product_1072,Description_1072,92,00,75,1,1
Product_1073,Description_1073,357,00,77,3,2
Product_1074,Description_1074,349,00,52,4,2
Product_1075,Description_1075,265,00,21,1,1
Product_1076,Description_1076,280,00,32,3,2
Product_1077,Description_1077,387,00,74,2,2
Product_1078,Description_1078,102,00,49,2,2
Product_1079,Description_1079,300,00,12,1,1
